Client;Country;Currency;Transaction;Date
ABWY3;UNITED ARAB EMIRATES;GYD;1811042.31852421;2024-01-26
ABWY3;NORWAY;BDT;755112.4412278333;2024-01-26
ABWY3;COSTA RICA;MMK;1971189.641273931;2024-01-26
ABWY3;CROATIA;TWD;43619.30409185612;2024-01-26
ABWY3;COSTA RICA;EUR;913.5594344815872;2024-01-26
ABWY3;UGANDA;QAR;25960.09427069833;2024-01-26
ABWY3;ARGENTINA;DJF;915555.9137326734;2024-01-26
ABWY3;ZAMBIA;XAF;2003547.481658377;2024-01-26
ABWY3;FRENCH POLYNESIA;ZMW;156937.8566303124;2024-01-26
ABWY3;BHUTAN;BZD;16450.95738917985;2024-01-26
ABWY3;NICARAGUA;YER;517884.5299554343;2024-01-26
CDEHX;UNITED KINGDOM;JOD;459.1546876474177;2024-01-26
CDEHX;SAMOA;HNL;13293.23566642597;2024-01-26
CDEHX;BHUTAN;ARS;309000.57024074;2024-01-26
CDEHX;BARBADOS;JMD;331891.3717309642;2024-01-26
CDEHX;DOMINICAN REPUBLIC;HKD;26633.16404905371;2024-01-26
CDEHX;NEW ZEALAND;RWF;2394526.585411625;2024-01-26
CDEHX;DOMINICA;MYR;134.4414130843949;2024-01-26
CDEHX;SOUTH AFRICA;MMK;2094631.510833627;2024-01-26
CDEHX;SYRIAN ARAB REPUBLIC;DJF;403249.9094691883;2024-01-26
YYYZZ;MAURITIUS;BYR;73987697.8043487;2024-01-26
YYYZZ;GUYANA;RSD;207754.4050737706;2024-01-26
YYYZZ;HONDURAS;GHS;87136.03846231442;2024-01-26
YYYZZ;COLOMBIA;RWF;5620859.238768585;2024-01-26
YYYZZ;ETHIOPIA;GYD;593558.8639239111;2024-01-26
YYYZZ;RUSSIAN FEDERATION;UYU;129818.8688551268;2024-01-26
YYYZZ;SAO TOME AND PRINCIPE;INR;369733.9494941192;2024-01-26
YYYZZ;SIERRA LEONE;ARS;314358.3856794148;2024-01-26
YYYZZ;MAURITIUS;MVR;49718.76486612934;2024-01-26
YYYZZ;HONDURAS;JOD;2225.846977489524;2024-01-26
