Client;Country;Currency;Transaction;Date
KZa23;BURUNDI;EGP;52460.5766069938;2024-03-23
KZa23;TOGO;INR;242545.7310899151;2024-03-23
KZa23;MYANMAR;AUD;4884.854631314412;2024-03-23
KZa23;EURO;PES;62734.34061597194;2024-03-23
KZa23;LIBERIA;ZMW;17544.2822659702;2024-03-23
KZa23;NETHERLANDS ANTILLES;PHP;78431.2317903638;2024-03-23
KZa23;BHUTAN;PLN;7752.280005923431;2024-03-23
KZa23;MEXICO;CRC;110661.5518420651;2024-03-23
KZa23;SOUTH AFRICA;THB;4081.817751114566;2024-03-23
DDFM2;MAURITIUS;ETB;2971487.157030735;2024-03-23
DDFM2;PERU;PAB;29622.67888602737;2024-03-23
DDFM2;SWAZILAND;PEN;182400.683465425;2024-03-23
DDFM2;NORWAY;BWP;45318.02506882929;2024-03-23
DDFM2;CAMBODIA;SAR;113355.0994906549;2024-03-23
DDFM2;MADAGASCAR;MYR;10821.97364778046;2024-03-23
DDFM2;UGANDA;VUV;6690548.786343656;2024-03-23
DDFM2;BRAZIL;HNL;1381487.358959325;2024-03-23
DDFM2;JAMAICA;BHD;1853.491862003441;2024-03-23
DDFM2;GUINEA;CZK;950931.8388739874;2024-03-23
DDFM2;CENTRAL AFRICAN REPUBLIC;SZL;815008.7680009726;2024-03-23
DDFM2;SAUDI ARABIA;TWD;1219831.565717287;2024-03-23
DDFM2;EGYPT;EGP;1155090.872826901;2024-03-23
DDFM2;PAPUA NEW GUINEA;HKD;391865.9459499304;2024-03-23
AZcc2;NAMIBIA;ISK;739853.0481381476;2024-03-23
AZcc2;CHILE;BWP;89475.4354074654;2024-03-23
AZcc2;CZECH REPUBLIC;NZD;6253.379729873419;2024-03-23
AZcc2;URUGUAY;EUR;740.9241000695123;2024-03-23
AZcc2;SYRIAN ARAB REPUBLIC;BTN;165505.6903609347;2024-03-23
AZcc2;JAPAN;VUV;1347607.913687497;2024-03-23
AZcc2;LAO PEOPLE'S DEMOCRATIC REP;MWK;5433565.569299962;2024-03-23
AZcc2;RWANDA;BTN;1065517.514495397;2024-03-23
AZcc2;EL SALVADOR;MYR;65772.3948337933;2024-03-23
DL111;INDONESIA;RUB;181779.6867588175;2024-03-23
DL111;BULGARIA;DJF;1224362.029523231;2024-03-23
DL111;BOLIVIA;OMR;7598.982997789982;2024-03-23
DL111;SINGAPORE;PHP;213363.0632632215;2024-03-23
DL111;EGYPT;MMK;5560680.870411644;2024-03-23
DL111;SWAZILAND;ISK;1246097.963890119;2024-03-23
DL111;LIBERIA;COP;2411924.023916136;2024-03-23
DL111;SOMALIA;MVR;7539.033164394513;2024-03-23
DL111;MALDIVES;PYG;110646364.4585859;2024-03-23
DL111;BELARUS;KHR;857453.3239063122;2024-03-23
DL111;POLAND;RUB;595917.9270942826;2024-03-23
DL111;GUINEA;LKR;3904198.771159173;2024-03-23
DL111;PHILIPPINES;IDR;135299579.656318;2024-03-23
DL111;CHILE;MWK;6565230.646196541;2024-03-23
DL111;RWANDA;FJD;9044.23066070717;2024-03-23
DL111;HUNGARY;JPY;1015544.132395293;2024-03-23
DL111;BOLIVIA;RWF;2295363.096255271;2024-03-23
FIKVW;CENTRAL AFRICAN REPUBLIC;TRY;437222.0063430954;2024-03-23
FIKVW;BANGLADESH;PLN;149422.5866307757;2024-03-23
FIKVW;PANAMA;PAB;16641.3892432213;2024-03-23
FIKVW;UNITED ARAB EMIRATES;ZAR;250618.7669850694;2024-03-23
FIKVW;CHINA;MXN;512864.309764028;2024-03-23
FIKVW;LIBERIA;ZAR;132943.0385319112;2024-03-23
FIKVW;LIBERIA;SCR;243089.8571279184;2024-03-23
FIKVW;PERU;XCD;36975.18202719052;2024-03-23
FIKVW;ICELAND;KHR;137550826.1052606;2024-03-23
FIKVW;MACAU;ALL;2568124.846429093;2024-03-23
FIKVW;INDONESIA;MOP;171302.350746386;2024-03-23
FIKVW;SERBIA;MOP;16062.99856013474;2024-03-23
FIKVW;NIGERIA;PGK;66480.51056363973;2024-03-23
FIKVW;GUYANA;KRW;22290412.06328452;2024-03-23
FIKVW;EL SALVADOR;ETB;1440800.633527161;2024-03-23
FIKVW;LATVIA;BZD;36724.18932933142;2024-03-23
FIKVW;SAMOA;NZD;39834.89668940192;2024-03-23
FIKVW;KOREA, REPUBLIC OF;TRY;119018.7429269217;2024-03-23
FIKVW;RUSSIAN FEDERATION;TND;73787.35912080898;2024-03-23
FIKVW;MADAGASCAR;MOP;241489.4868277883;2024-03-23
FINaa;BELARUS;KES;465220.3955584214;2024-03-23
FINaa;SOUTH AFRICA;IRR;107867063.0633816;2024-03-23
FINaa;SUDAN;IRR;87086945.48006827;2024-03-23
FINaa;ZAMBIA;SLL;51411518.82001757;2024-03-23
FINaa;QATAR;VUV;209620.3371976446;2024-03-23
CDHJV;MEXICO;KES;452334.8648173765;2024-03-23
CDHJV;CZECH REPUBLIC;ARS;271032.3736457612;2024-03-23
CDHJV;PHILIPPINES;ARS;900693.1352334422;2024-03-23
CDHJV;BANGLADESH;ZMW;67038.25374095136;2024-03-23
Xbc22;ARGENTINA;PHP;1594509.075857386;2024-03-23
Xbc22;BERMUDA;INR;538354.4844769556;2024-03-23
Xbc22;KENYA;BWP;55460.48887989378;2024-03-23
Xbc22;SURINAME;PKR;1800257.165536593;2024-03-23
Xbc22;COSTA RICA;ZWL;18198395.53354348;2024-03-23
Xbc22;NEPAL;VES;322192.0313937485;2024-03-23
Xbc22;MEXICO;BOB;81322.65040358623;2024-03-23
Xbc22;MALAYSIA;NPR;1775531.010999791;2024-03-23
Xbc22;EURO;SCR;14206.76267677588;2024-03-23
Xbc22;DOMINICAN REPUBLIC;JPY;49784.15771217857;2024-03-23
Xbc22;RUSSIAN FEDERATION;COP;-934982.6808239652;2024-03-23
Xbc22;SOLOMON ISLANDS;THB;254272.6500741364;2024-03-23
Xbc22;VENEZUELA;MGA;71283922.48893578;2024-03-23
Xbc22;GAMBIA;GMD;1547235.767125725;2024-03-23
Xbc22;RWANDA;DKK;6380.298165203772;2024-03-23
Xbc22;PARAGUAY;BDT;1588290.09980275;2024-03-23
Xbc22;MACAU;KRW;12204084.13733042;2024-03-23
Xbc22;BOTSWANA;WST;59461.8324487036;2024-03-23
Xbc22;BARBADOS;TTD;84692.85531895256;2024-03-23
Xbc22;SRI LANKA;BDT;250025.6284275234;2024-03-23
DWcc3;AZERBAIJAN;NAD;8596.279198628885;2024-03-23
DWcc3;BOTSWANA;AED;3993.532723564906;2024-03-23
DWcc3;SOUTH AFRICA;ETB;18578.78027641489;2024-03-23
DWcc3;MYANMAR;EGP;20502.9031409079;2024-03-23
DWcc3;CYPRUS;RWF;394036.5264695736;2024-03-23
BGII1;JAMAICA;RUB;367933.367922591;2024-03-23
LMWa3;ANGOLA;BYR;8252184.058951283;2024-03-23
LMWa3;IRAQ;UGX;166186.3837837339;2024-03-23
LMWa3;FIJI;MYR;455.3159897297537;2024-03-23
LMWa3;HONG KONG;SVC;2678.980424504404;2024-03-23
LMWa3;MALAWI;NZD;61.06659814596721;2024-03-23
LMWa3;MOROCCO;DJF;63069.2847340716;2024-03-23
LMWa3;SOUTH AFRICA;HNL;9798.896476473494;2024-03-23
LMWa3;INDIA;SRD;5442.191730246857;2024-03-23
LMWa3;SAO TOME AND PRINCIPE;EUR;91.7374383403169;2024-03-23
DKLab;QATAR;MYR;68206.06966781059;2024-03-23
