Client;Country;Currency;Transaction;Date
AMMaa;LATVIA;HTG;47106.59071481268;2024-01-04
AMMaa;GUATEMALA;GNF;40987291.94577322;2024-01-04
AMMaa;ALGERIA;NPR;414078.9560292663;2024-01-04
AMMaa;DOMINICAN REPUBLIC;AOA;2236779.225788977;2024-01-04
AMMaa;ANGOLA;CLP;2297532.351102887;2024-01-04
AMMaa;MYANMAR;TTD;13686.49957446417;2024-01-04
AMMaa;EGYPT;SOS;1610368.037953913;2024-01-04
AMMaa;BELARUS;OMR;998.5432553189572;2024-01-04
AMMaa;LIBYAN ARAB JAMAHIRIYA;BOB;13375.90678112875;2024-01-04
AMMaa;BOLIVIA;SRD;32955.68702684491;2024-01-04
AMMaa;ISRAEL;ANG;8531.460959836033;2024-01-04
AMMaa;EURO;HKD;12681.93432875722;2024-01-04
AMMaa;TURKEY;NGN;1400294.812858343;2024-01-04
AMMaa;UNITED KINGDOM;BOB;32016.03447790745;2024-01-04
EFHXb;YEMEN;AZN;8604.251333194892;2024-01-04
EFHXb;ARUBA;VES;180235.8576434936;2024-01-04
EFHXb;LATVIA;KYD;9875.497110044978;2024-01-04
EFHXb;SURINAME;RWF;5154601.406503919;2024-01-04
EFHXb;INDIA;RSD;913328.7138952276;2024-01-04
EFHXb;MALAWI;PEN;38990.05922771489;2024-01-04
EFHXb;TANZANIA, UNITED REPUBLIC OF;GTQ;109532.0086279737;2024-01-04
EFHXb;AZERBAIJAN;HTG;1840636.557999855;2024-01-04
EFHXb;NAMIBIA;ISK;94856.39355086636;2024-01-04
EFHXb;OMAN;HUF;810249.0777655261;2024-01-04
EFHXb;ARUBA;VES;263495.3708296224;2024-01-04
EFHXb;CAMBODIA;SAR;37314.32485034376;2024-01-04
EFHXb;THAILAND;CYP;5951.930487977031;2024-01-04
EFHXb;VANUATU;MXN;139210.9327238126;2024-01-04
EFHXb;ARUBA;JPY;885804.6465524534;2024-01-04
EFHXb;AZERBAIJAN;LBP;8835451.598067103;2024-01-04
EFHXb;BRAZIL;XOF;6508623.879464625;2024-01-04
EFHXb;TURKEY;BND;11211.68783211568;2024-01-04
EFHXb;SOMALIA;CLP;1246010.100384808;2024-01-04
CIKa3;LATVIA;CHF;1863.977491935339;2024-01-04
CIKa3;BELIZE;MYR;16677.76565007153;2024-01-04
CIKa3;JAPAN;VUV;546049.3537363305;2024-01-04
