Client;Country;Currency;Transaction;Date
Ecc23;MAURITANIA;OMR;1325.6617152413914;2024-04-16
Ecc23;ARUBA;AED;770.9706695499036;2024-04-16
Ecc23;PERU;YER;1101970.8589669163;2024-04-16
Ecc23;HONDURAS;BBD;13676.391696888672;2024-04-16
Ecc23;SINGAPORE;TOP;10624.524876196212;2024-04-16
Ecc23;JAMAICA;MXN;54101.95066624342;2024-04-16
Ecc23;ZAMBIA;RWF;1217764.523205962;2024-04-16
Ecc23;NICARAGUA;KES;18178.117739651658;2024-04-16
Ecc23;INDONESIA;PGK;12012.569819732986;2024-04-16
Ecc23;BURUNDI;UAH;-27.489892898461346;2024-04-16
Ecc23;BELARUS;ARS;1123022.388756456;2024-04-16
Ecc23;BHUTAN;LRD;1057711.2004066056;2024-04-16
Ecc23;SAUDI ARABIA;HKD;56115.0458498103;2024-04-16
Ecc23;LEBANON;PGK;23231.288242436727;2024-04-16
Ecc23;MEXICO;LAK;113305863.68501246;2024-04-16
Ecc23;NIGERIA;BBD;10673.748608543789;2024-04-16
Ecc23;ZAMBIA;MUR;4478.249944510618;2024-04-16
Ecc23;CYPRUS;LAK;39292782.089508034;2024-04-16
DLLac;VANUATU;STD;168775916.08279622;2024-04-16
DLLac;MALAYSIA;BHD;18.064766169383425;2024-04-16
DLLac;LEBANON;SVC;30412.13714772165;2024-04-16
DLLac;POLAND;AWG;14146.93812799995;2024-04-16
DLLac;MOROCCO;ZWL;4565764.138482612;2024-04-16
DLLac;ETHIOPIA;ZAR;91950.93067470424;2024-04-16
DLLac;BARBADOS;TTD;49449.71731822613;2024-04-16
DLLac;MYANMAR;SEK;59642.29117351978;2024-04-16
DLLac;BRAZIL;TWD;51894.9946806675;2024-04-16
DLLac;TONGA;TRY;2510.760667715687;2024-04-16
DLLac;COLOMBIA;NZD;4590.529860078825;2024-04-16
DLLac;ZAMBIA;XAF;25491.487500101135;2024-04-16
DLLac;BERMUDA;BGN;13873.012571975503;2024-04-16
DLLac;PHILIPPINES;DZD;1020790.1892957198;2024-04-16
DLLac;SWAZILAND;DJF;876328.4608835386;2024-04-16
DLLac;FRENCH POLYNESIA;SCR;6695.575112675051;2024-04-16
DLLac;SWEDEN;LKR;425704.5753387829;2024-04-16
DLLac;GUYANA;KHR;2987324.086614985;2024-04-16
DLLac;TAIWAN, PROVINCE OF CHINA;SVC;7995.712617711346;2024-04-16
