Client;Country;Currency;Transaction;Date
LLN13;JAMAICA;XAF;799406.521461055;2024-08-20
LLN13;CAMBODIA;MXN;2243.487394985927;2024-08-20
LLN13;NETHERLANDS ANTILLES;IRR;123144211.4332716;2024-08-20
LLN13;BHUTAN;ZWL;715031.1364567021;2024-08-20
LLN13;UNITED ARAB EMIRATES;SCR;8005.32727879327;2024-08-20
LLN13;TOGO;PHP;30437.1127389272;2024-08-20
LLN13;UGANDA;LAK;25086102.6200051;2024-08-20
LLN13;SWEDEN;ISK;453619.3012267745;2024-08-20
LLN13;OMAN;ALL;371004.8441018562;2024-08-20
LLN13;OMAN;BRL;17511.60306985884;2024-08-20
LLN13;DOMINICAN REPUBLIC;MYR;6299.825930608076;2024-08-20
DEXWa;NETHERLANDS ANTILLES;BIF;14127755.85537719;2024-08-20
DEXWa;IRAN (ISLAMIC REPUBLIC OF);HUF;454219.5774991799;2024-08-20
DEXWa;BRAZIL;AZN;7064.937088568469;2024-08-20
DEXWa;MEXICO;ZWL;319613.8415712133;2024-08-20
DEXWa;GHANA;CNY;66842.55962476063;2024-08-20
DEXWa;BHUTAN;AUD;7950.369390856297;2024-08-20
DEXWa;LIBYAN ARAB JAMAHIRIYA;SRD;89950.30249276527;2024-08-20
DEXWa;UNITED ARAB EMIRATES;BRL;17513.84592051936;2024-08-20
DEXWa;MYANMAR;UGX;24071472.08347857;2024-08-20
DEXWa;ALGERIA;TRY;79252.16652139428;2024-08-20
DEXWa;JAPAN;XOF;1243662.101763619;2024-08-20
DEXWa;TUNISIA;CAD;11637.26926346581;2024-08-20
DEXWa;LIBERIA;CLP;9108860.22870227;2024-08-20
BCYb3;UKRAINE;ETB;374015.0460341193;2024-08-20
BCYb3;BELARUS;UGX;47730726.9359694;2024-08-20
BCYb3;CHINA;IRR;25888022.18574148;2024-08-20
BCYb3;PERU;MXN;224277.5934368331;2024-08-20
BCYb3;COLOMBIA;DKK;134302.1853763913;2024-08-20
BCYb3;IRAQ;MUR;381486.460344138;2024-08-20
BCYb3;POLAND;NZD;19549.28495919918;2024-08-20
BCYb3;ROMANIA;INR;1222348.346135873;2024-08-20
BCYb3;UNITED ARAB EMIRATES;AUD;12574.48252108892;2024-08-20
BCYb3;HONDURAS;HRK;57443.2548748324;2024-08-20
FJNX1;UNITED KINGDOM;VND;194023084.628952;2024-08-20
FJNX1;SIERRA LEONE;NAD;49188.99871621392;2024-08-20
FJNX1;SOUTH AFRICA;RSD;331559.6927319058;2024-08-20
FJNX1;ANGOLA;CVE;107576.2282032769;2024-08-20
FJNX1;URUGUAY;BSD;9740.53533576523;2024-08-20
FJNX1;SWAZILAND;STD;109589197.5279809;2024-08-20
FJNX1;JAPAN;SYP;5868523.554444076;2024-08-20
FJNX1;PANAMA;ZAR;90371.4764292692;2024-08-20
FJNX1;PAPUA NEW GUINEA;MRO;2755023.092889083;2024-08-20
FJNX1;MOROCCO;XCD;6795.40525749578;2024-08-20
FJNX1;PERU;TND;16260.20463579809;2024-08-20
FJNX1;ETHIOPIA;BZD;8008.611650591336;2024-08-20
FJNX1;NICARAGUA;GMD;700404.9662199611;2024-08-20
FJNX1;NAMIBIA;XAF;4541650.500115461;2024-08-20
FJNX1;TUNISIA;AWG;12248.86439436618;2024-08-20
FJNX1;SOMALIA;ETB;66936.16993415238;2024-08-20
FJNX1;SRI LANKA;MRO;3745536.013439129;2024-08-20
FJNX1;DOMINICAN REPUBLIC;AZN;6903.29154505518;2024-08-20
FJNX1;PERU;KHR;9019680.722741336;2024-08-20
CNZc3;PANAMA;ZAR;60730.93532522913;2024-08-20
CNZc3;AZERBAIJAN;MAD;36578.15073057319;2024-08-20
CNZc3;COSTA RICA;RWF;4005570.568955657;2024-08-20
CNZc3;GAMBIA;JMD;306890.5826458821;2024-08-20
CNZc3;CAPE VERDE;SEK;32413.46097850718;2024-08-20
CNZc3;FRENCH POLYNESIA;HTG;171146.343845641;2024-08-20
CNZc3;BRUNEI DARUSSALAM;AOA;1351427.080972021;2024-08-20
CNZc3;TONGA;CHF;766.4603710196747;2024-08-20
CNZc3;EURO;RUB;111957.0717178295;2024-08-20
CNZc3;SAUDI ARABIA;MMK;935803.6389253992;2024-08-20
