Client;Country;Currency;Transaction;Date
CWb23;PAPUA NEW GUINEA;MRO;614179.119402722;2024-03-09
CWb23;TAIWAN, PROVINCE OF CHINA;LBP;10674572.55151099;2024-03-09
CWb23;SIERRA LEONE;RUB;1174234.938458832;2024-03-09
CWb23;GUATEMALA;NIO;254701.4778317315;2024-03-09
CWb23;SURINAME;VES;550525.9225805246;2024-03-09
CWb23;YEMEN;HRK;120426.5949561426;2024-03-09
CWb23;KOREA, REPUBLIC OF;BOB;144635.8131654873;2024-03-09
CWb23;DENMARK;IDR;100772285.7812336;2024-03-09
CWb23;VIET NAM;DKK;54602.69027991992;2024-03-09
CWb23;BAHAMAS;XOF;7186714.293732986;2024-03-09
CWb23;HONDURAS;ILS;37279.68498607824;2024-03-09
CWb23;BAHAMAS;EGP;420289.6810338652;2024-03-09
CWb23;AZERBAIJAN;XAF;17441893.14459509;2024-03-09
CWb23;BULGARIA;PKR;4595227.594609718;2024-03-09
CWb23;HUNGARY;HTG;489785.3417205361;2024-03-09
CWb23;NIGERIA;MZN;1697362.044016923;2024-03-09
AKNZ1;BAHRAIN;PEN;10918.86964871074;2024-03-09
AKNZ1;CAYMAN ISLANDS;SAR;27125.29311777696;2024-03-09
AKNZ1;THAILAND;LYD;3771.382262340021;2024-03-09
AKNZ1;ZIMBABWE;BDT;256741.4059302632;2024-03-09
AKNZ1;JORDAN;MOP;70424.2184665227;2024-03-09
AKNZ1;LIBERIA;KYD;7953.730533737021;2024-03-09
AKNZ1;INDIA;PES;1436687.734684379;2024-03-09
AKNZ1;RWANDA;IRR;2661985.22836954;2024-03-09
AKNZ1;SINGAPORE;ZWL;3948886.779523935;2024-03-09
AKNZ1;NAMIBIA;TND;29587.40456496806;2024-03-09
AKNZ1;EURO;WST;24448.47256907589;2024-03-09
CHMN3;COLOMBIA;IQD;31977.23215495435;2024-03-09
CHMN3;SERBIA;PYG;45656283.12136428;2024-03-09
CHMN3;NEW ZEALAND;VES;50998.74950273323;2024-03-09
CHMN3;TANZANIA, UNITED REPUBLIC OF;JPY;152919.0392546662;2024-03-09
CHMN3;ROMANIA;XPF;947875.1081794536;2024-03-09
CHMN3;PERU;GYD;973301.2276317192;2024-03-09
