Client;Country;Currency;Transaction;Date
AEXW3;MOROCCO;SVC;153782.5221936668;2024-12-29
BJNNa;HUNGARY;LRD;344881.9742191892;2024-12-29
LXYc3;PERU;CVE;1782916.861010608;2024-12-29
LXYc3;ICELAND;XCD;31315.6312202134;2024-12-29
LXYc3;NEW ZEALAND;YER;1937460.969085446;2024-12-29
LXYc3;MOZAMBIQUE;RSD;-3606.703009424844;2024-12-29
LXYc3;HONG KONG;MUR;847871.5322934118;2024-12-29
LXYc3;VIET NAM;CLP;2575651.322992963;2024-12-29
LXYc3;ISRAEL;PES;1575209.801705447;2024-12-29
LXYc3;MOROCCO;CLP;12504432.03978441;2024-12-29
BCDKb;CANADA;AOA;82312.30055026308;2024-12-29
BCDKb;TANZANIA, UNITED REPUBLIC OF;CZK;54187.90725625771;2024-12-29
BCDKb;VENEZUELA;XPF;255497.3921695151;2024-12-29
BCDKb;ANGOLA;IDR;12589497.91329853;2024-12-29
BCDKb;BHUTAN;NZD;2778.878347532631;2024-12-29
BCDKb;QATAR;VND;30050078.01051746;2024-12-29
BCDKb;CYPRUS;DKK;22287.64999589105;2024-12-29
BCDKb;HUNGARY;MXN;69977.8562143541;2024-12-29
BCDKb;HONG KONG;ARS;15524.53822778099;2024-12-29
BCDKb;ARUBA;BBD;4064.602307758104;2024-12-29
BCDKb;DOMINICAN REPUBLIC;ILS;9854.639499664929;2024-12-29
BCDKb;TURKEY;LRD;126246.5883479098;2024-12-29
BCDKb;SUDAN;TZS;4868455.202811936;2024-12-29
BCDKb;JORDAN;CVE;5164.83618299145;2024-12-29
BCDKb;IRAN (ISLAMIC REPUBLIC OF);TTD;18813.44393245283;2024-12-29
BCDKb;NEW ZEALAND;VUV;336347.9137065362;2024-12-29
BCDKb;PANAMA;IQD;2904821.908108102;2024-12-29
BCDKb;ALBANIA;AED;12748.10949251632;2024-12-29
GV222;UNITED ARAB EMIRATES;ANG;9184.195361301288;2024-12-29
GV222;TAIWAN, PROVINCE OF CHINA;MRO;1571749.140474367;2024-12-29
GV222;ARUBA;ISK;28067.05874433776;2024-12-29
GV222;BELARUS;XCD;2382.226997158505;2024-12-29
GV222;HUNGARY;BGN;185.6192985922669;2024-12-29
GV222;MEXICO;MUR;284318.5628688286;2024-12-29
GV222;DJIBOUTI;ETB;62989.70118072921;2024-12-29
GV222;SEYCHELLES;ZWL;3600970.203816719;2024-12-29
GV222;CENTRAL AFRICAN REPUBLIC;SGD;1740.808637521241;2024-12-29
GV222;UNITED KINGDOM;MMK;13869644.50184902;2024-12-29
GV222;PERU;HRK;37699.97961907126;2024-12-29
GV222;CZECH REPUBLIC;BZD;7155.653590712171;2024-12-29
GV222;CAYMAN ISLANDS;VES;89601.93381821855;2024-12-29
GV222;KUWAIT;TZS;16031839.61159775;2024-12-29
GV222;KAZAKHSTAN;CNY;2919.901786977598;2024-12-29
GV222;GAMBIA;CAD;8196.597182617008;2024-12-29
GV222;GHANA;BSD;6411.674978093715;2024-12-29
GV222;BAHAMAS;SGD;7020.05619700702;2024-12-29
GV222;MADAGASCAR;UYU;102081.2738902456;2024-12-29
GXXbc;SWEDEN;CHF;114.7403744044631;2024-12-29
GXXbc;ZIMBABWE;CNY;8051.372380894652;2024-12-29
GXXbc;TOGO;ZWL;3528470.720637581;2024-12-29
DDGGb;ANGOLA;STD;154358007.6456378;2024-12-29
DDGGb;PHILIPPINES;LKR;1082299.963506651;2024-12-29
DDGGb;QATAR;SRD;161101.009951618;2024-12-29
DDGGb;LIBYAN ARAB JAMAHIRIYA;SAR;20702.88035406807;2024-12-29
ADJN1;COLOMBIA;KZT;641492.2514037187;2024-12-29
ADJN1;EGYPT;BZD;13.76341578700465;2024-12-29
ADJN1;NETHERLANDS ANTILLES;MZN;34649.53232783451;2024-12-29
ADJN1;GUINEA;NZD;887.2516218924034;2024-12-29
ADJN1;LATVIA;GYD;155894.0073179591;2024-12-29
ADJN1;TANZANIA, UNITED REPUBLIC OF;CRC;305902.8634050589;2024-12-29
ADJN1;SRI LANKA;DOP;1500.620314711578;2024-12-29
CGGc3;SAUDI ARABIA;NOK;32659.77790657978;2024-12-29
CGGc3;NORWAY;TND;10893.57641802305;2024-12-29
CGGc3;COLOMBIA;SVC;37218.75356010526;2024-12-29
