Client;Country;Currency;Transaction;Date
EIIIM;SOMALIA;GYD;1134414.446047761;2024-02-12
EIIIM;GUATEMALA;KYD;1013.361438887025;2024-02-12
EIIIM;DJIBOUTI;NZD;7524.84209445695;2024-02-12
EIIIM;HAITI;BBD;153.051286838741;2024-02-12
EIIIM;EURO;CHF;3977.864284105888;2024-02-12
EIIIM;NIGERIA;MZN;75900.16162881308;2024-02-12
EIIIM;JORDAN;XPF;638335.777358755;2024-02-12
EIIIM;CYPRUS;MXN;98514.66179064634;2024-02-12
EIIIM;GUINEA;CLP;4833613.541688031;2024-02-12
EIIIM;HONG KONG;NIO;132318.5606671493;2024-02-12
EIIIM;INDONESIA;SCR;2372.096870778133;2024-02-12
EIIIM;KAZAKHSTAN;BGN;1136.458673803744;2024-02-12
EIIIM;ZAMBIA;MXN;47086.88913819416;2024-02-12
EIIIM;SAUDI ARABIA;RWF;4562753.676967638;2024-02-12
EIIIM;COLOMBIA;LRD;263604.3433724485;2024-02-12
EIIIM;COLOMBIA;VES;17698.2924900688;2024-02-12
EIIIM;URUGUAY;SYP;2248139.68083466;2024-02-12
DIMNW;ISRAEL;LBP;7964711.12299065;2024-02-12
DIMNW;SRI LANKA;NOK;55024.24234521427;2024-02-12
DIMNW;PANAMA;CVE;229044.4193845107;2024-02-12
DIMNW;VANUATU;SDG;2126622.808781077;2024-02-12
DIMNW;SAMOA;PGK;13510.45017092964;2024-02-12
DIMNW;MEXICO;BND;6893.789896776289;2024-02-12
DIMNW;MACAU;ARS;348260.786831142;2024-02-12
DIMNW;ROMANIA;TND;946.7981780479496;2024-02-12
DIMNW;BULGARIA;MXN;69174.79634195988;2024-02-12
DIMNW;COLOMBIA;MGA;8245294.701819524;2024-02-12
DIMNW;GUATEMALA;CYP;1775.502013171521;2024-02-12
DIMNW;MEXICO;LVL;2707.997875061188;2024-02-12
DIMNW;BELARUS;DKK;13446.78824937438;2024-02-12
DIMNW;INDIA;SRD;23601.91895946062;2024-02-12
DIMNW;TURKEY;SLL;75092258.85459065;2024-02-12
DIMNW;LIBERIA;RSD;138213.1201643099;2024-02-12
DIMNW;ZAMBIA;BIF;-104216.6300120332;2024-02-12
DIMNW;INDIA;ALL;28894.19593668561;2024-02-12
DIMNW;HONDURAS;CVE;260229.2051135799;2024-02-12
DIMNW;DJIBOUTI;DOP;271245.4026409301;2024-02-12
BEKKb;BELARUS;SGD;35106.11557121736;2024-02-12
CCE33;SIERRA LEONE;XAF;971794.5878060485;2024-02-12
CCE33;DJIBOUTI;JMD;18005.65202724077;2024-02-12
CCE33;HUNGARY;GTQ;2510.086678862242;2024-02-12
CCE33;CAPE VERDE;HRK;13280.88635161482;2024-02-12
CCE33;ZIMBABWE;PEN;10845.02555091611;2024-02-12
CCE33;LAO PEOPLE'S DEMOCRATIC REP;BYR;20494477.69542414;2024-02-12
GNYaa;SOUTH AFRICA;JOD;2853.937827561804;2024-02-12
GNYaa;ZAMBIA;RON;6843.393553526541;2024-02-12
GNYaa;QATAR;KWD;1754.958379984693;2024-02-12
GNYaa;LAO PEOPLE'S DEMOCRATIC REP;AWG;14459.68013073913;2024-02-12
GNYaa;VIET NAM;CVE;380570.6167549897;2024-02-12
GNYaa;INDIA;SOS;826368.1285856186;2024-02-12
GNYaa;JAMAICA;TZS;18099793.45452458;2024-02-12
GNYaa;AZERBAIJAN;ETB;41959.67114566589;2024-02-12
GNYaa;NAMIBIA;BYR;89852350.81127538;2024-02-12
GNYaa;CAMBODIA;NIO;108262.1290572131;2024-02-12
GNYaa;TOGO;CYP;4416.43748609771;2024-02-12
GNYaa;JORDAN;GBP;4216.599825115805;2024-02-12
GNYaa;CANADA;IQD;3695150.925541303;2024-02-12
GNYaa;BAHRAIN;ILS;20005.0027839923;2024-02-12
GNYaa;YEMEN;BHD;1293.605825331314;2024-02-12
GNYaa;TAIWAN, PROVINCE OF CHINA;ZWL;2308765.77067529;2024-02-12
GNYaa;UNITED KINGDOM;SOS;3664159.879507935;2024-02-12
GNYaa;PAKISTAN;HUF;1863090.768399468;2024-02-12
FHKZ2;MAURITIUS;GMD;472862.9195512994;2024-02-12
GGM11;CHILE;BOB;94573.56577772633;2024-02-12
FHNNY;BULGARIA;ETB;61021.34052756659;2024-02-12
FHNNY;SOUTH AFRICA;ZAR;32853.56596598709;2024-02-12
FHNNY;LEBANON;KZT;813394.8542134925;2024-02-12
FHNNY;NEW ZEALAND;MZN;156995.5785120492;2024-02-12
FHNNY;EGYPT;RSD;20295.1605630465;2024-02-12
FHNNY;SWEDEN;IDR;35852166.51942402;2024-02-12
FHNNY;PAKISTAN;AUD;3983.106175850312;2024-02-12
FHNNY;SIERRA LEONE;GYD;65797.46147394185;2024-02-12
FHNNY;CROATIA;EGP;74736.32925858744;2024-02-12
FHNNY;BERMUDA;NPR;351169.1060336392;2024-02-12
