Client;Country;Currency;Transaction;Date
AAHVY;NIGERIA;MAD;4256.020675831392;2024-11-03
CDILW;MYANMAR;XPF;103668.75904486468;2024-11-03
CDILW;BULGARIA;AZN;3293.278877802581;2024-11-03
CDILW;URUGUAY;SRD;49718.3440919714;2024-11-03
CDILW;VANUATU;SEK;1855.4803028188603;2024-11-03
CDILW;ARUBA;FJD;1215.3080860624314;2024-11-03
CDILW;PERU;AOA;154854.47751394444;2024-11-03
ADDG1;SOUTH AFRICA;GNF;138013230.18067816;2024-11-03
ADDG1;ARUBA;ZWL;8410876.34242857;2024-11-03
ADDG1;ALBANIA;SBD;35556.07182407919;2024-11-03
ADDG1;SIERRA LEONE;LBP;29555339.09952133;2024-11-03
ADDG1;CANADA;MMK;34956633.98745359;2024-11-03
ADDG1;BRUNEI DARUSSALAM;MVR;157461.7460353309;2024-11-03
ADDG1;IRAQ;ALL;2230178.7997884816;2024-11-03
ADDG1;SRI LANKA;AED;28883.58815792849;2024-11-03
ADDG1;NICARAGUA;BHD;4993.690530115388;2024-11-03
ADDG1;SERBIA;VUV;1098609.484902458;2024-11-03
ADDG1;MALAYSIA;AWG;29313.608984310395;2024-11-03
ADDG1;POLAND;XCD;29225.864891624617;2024-11-03
ADDG1;PARAGUAY;PES;416965.61451815977;2024-11-03
BBFJ2;BURUNDI;JMD;3552319.997607998;2024-11-03
BBFJ2;GHANA;THB;924722.7636360616;2024-11-03
BBFJ2;RWANDA;RUB;428088.8414470778;2024-11-03
BBFJ2;ARGENTINA;ETB;162560.87823733827;2024-11-03
BBFJ2;SURINAME;MRO;3190372.7172150887;2024-11-03
FGVYY;POLAND;JOD;3578.7657596266;2024-11-03
FGVYY;PERU;SVC;37074.90843832984;2024-11-03
FGVYY;OMAN;GBP;2583.407979810685;2024-11-03
FGVYY;BELARUS;ISK;861664.8099356304;2024-11-03
FGVYY;SWITZERLAND;CLP;6094935.865470282;2024-11-03
FGVYY;MOROCCO;RWF;3954683.6012703185;2024-11-03
FGVYY;MEXICO;MWK;5566053.520676732;2024-11-03
FGVYY;BURUNDI;AUD;9697.769814845084;2024-11-03
FGVYY;BANGLADESH;XCD;11686.242092457016;2024-11-03
FGVYY;IRAQ;CVE;488859.9802763236;2024-11-03
FGVYY;SURINAME;XAF;590918.5046593547;2024-11-03
FGVYY;KENYA;COP;2848856.826313054;2024-11-03
FFINa;POLAND;BSD;4887.342332775862;2024-11-03
FFINa;INDONESIA;GHS;40579.70227674619;2024-11-03
FFINa;KOREA, REPUBLIC OF;RWF;6321178.536344843;2024-11-03
FFINa;BOTSWANA;KZT;3044293.538683717;2024-11-03
FFINa;MACAU;PEN;16989.48244086416;2024-11-03
FFINa;BELARUS;IQD;3716806.893327132;2024-11-03
FFINa;SINGAPORE;ZWL;160912.1600359128;2024-11-03
FFINa;GAMBIA;XOF;1089341.7342744782;2024-11-03
FFINa;LATVIA;SCR;27770.546425023527;2024-11-03
HJZZc;NEPAL;PES;6879234.728014616;2024-11-03
HJZZc;PHILIPPINES;NPR;3110048.08637744;2024-11-03
HJZZc;LAO PEOPLE'S DEMOCRATIC REP;BTN;127544.70052980309;2024-11-03
HJZZc;FRENCH POLYNESIA;SVC;310078.521545436;2024-11-03
AK222;INDONESIA;TWD;274992.4889766099;2024-11-03
AK222;ICELAND;MVR;67111.82687062952;2024-11-03
AK222;ARUBA;XPF;303929.9910796406;2024-11-03
