Client;Country;Currency;Transaction;Date
GJYa2;BULGARIA;ZWL;20522582.79296191;2024-08-28
GJYa2;SWITZERLAND;BWP;88235.96897903744;2024-08-28
GJYa2;ALBANIA;RSD;3941799.610345187;2024-08-28
GJYa2;SINGAPORE;CVE;164772.5704430108;2024-08-28
GJYa2;BHUTAN;PHP;919287.384021098;2024-08-28
GJYa2;MACAU;TOP;2490.464906623574;2024-08-28
GJYa2;PARAGUAY;VUV;1108343.153710492;2024-08-28
AAGXX;HONDURAS;GYD;8174.228563438292;2024-08-28
AAGXX;OMAN;PES;69900.27828994326;2024-08-28
AAGXX;GUYANA;BBD;1817.252297424725;2024-08-28
AAGXX;BOTSWANA;EUR;539.300060768737;2024-08-28
AAGXX;JAMAICA;CAD;803.9762442038871;2024-08-28
AAGXX;DOMINICAN REPUBLIC;KWD;234.5080654207079;2024-08-28
AAGXX;POLAND;XAF;108614.3764466925;2024-08-28
AAGXX;TAIWAN, PROVINCE OF CHINA;GHS;13990.72880555733;2024-08-28
AAGXX;UKRAINE;KZT;362585.0686597566;2024-08-28
BLLZb;FRENCH POLYNESIA;MGA;196514821.8068141;2024-08-28
BLLZb;UKRAINE;THB;868583.1445739759;2024-08-28
BLLZb;GUATEMALA;PGK;136567.8789092082;2024-08-28
BLLZb;PARAGUAY;CLP;23059576.51455769;2024-08-28
BLLZb;CAPE VERDE;KYD;19125.16448917776;2024-08-28
BLLZb;SYRIAN ARAB REPUBLIC;TWD;263547.4880412708;2024-08-28
BLLZb;SWITZERLAND;UYU;1603657.830487857;2024-08-28
BLLZb;CAMBODIA;QAR;66649.45443011104;2024-08-28
CFab2;SOUTH AFRICA;TZS;1392701.313558313;2024-08-28
CFab2;PHILIPPINES;JPY;1150159.406069718;2024-08-28
CFab2;MALAYSIA;SRD;146600.4658366868;2024-08-28
CFab2;COSTA RICA;LRD;1037874.235630802;2024-08-28
CFab2;ARUBA;CLP;4709787.730353013;2024-08-28
CFab2;BAHAMAS;SZL;25513.20965092898;2024-08-28
CFab2;BAHRAIN;MZN;289081.8791285402;2024-08-28
CFab2;KUWAIT;JMD;925527.9540624956;2024-08-28
CFab2;SUDAN;BZD;12754.71701803839;2024-08-28
CFab2;TUNISIA;BZD;8228.681935937511;2024-08-28
CFab2;INDIA;HTG;513181.2618240967;2024-08-28
CFab2;NICARAGUA;PAB;5244.549651817768;2024-08-28
CFab2;CZECH REPUBLIC;ZWL;58836.65746918378;2024-08-28
CFab2;SOUTH AFRICA;DZD;1043783.202588548;2024-08-28
CFab2;NEW ZEALAND;AZN;4057.784670873173;2024-08-28
CFab2;LATVIA;COP;6630442.048654093;2024-08-28
CFab2;SOLOMON ISLANDS;PGK;21062.53294035188;2024-08-28
CFab2;DOMINICA;TZS;742774.0338977668;2024-08-28
CFab2;EURO;DJF;1333853.99977557;2024-08-28
BBFJJ;KOREA, REPUBLIC OF;RON;19230.91801009232;2024-08-28
BBFJJ;MEXICO;SZL;18497.16904169189;2024-08-28
BBFJJ;COSTA RICA;GBP;2481.308920054279;2024-08-28
BBFJJ;UNITED ARAB EMIRATES;GMD;66209.7199025602;2024-08-28
BBFJJ;SWEDEN;SOS;1826246.408939765;2024-08-28
BBFJJ;AUSTRALIA;MOP;24447.53136998657;2024-08-28
BBFJJ;TAIWAN, PROVINCE OF CHINA;LVL;505.45049007933;2024-08-28
DILW1;DOMINICAN REPUBLIC;NAD;45352.11343452815;2024-08-28
DILW1;TUNISIA;IQD;2270921.271541315;2024-08-28
