Client;Country;Currency;Transaction;Date
ABDFH;NEW ZEALAND;MOP;188.04919210045531;2024-12-13
ABDFH;BOLIVIA;SLL;558956.1716349073;2024-12-13
ABDFH;SOUTH AFRICA;MWK;44641.78833001036;2024-12-13
ABDFH;CHINA;BHD;9.207122571720596;2024-12-13
ABDFH;DOMINICA;BRL;61.26972080561516;2024-12-13
ABDFH;BOLIVIA;DZD;1450.2725234378152;2024-12-13
ABDFH;COSTA RICA;MZN;2753.41213155385;2024-12-13
ABDFH;GHANA;MAD;10.6220031980661;2024-12-13
ABDFH;FIJI;SLL;421930.74990506;2024-12-13
ABDFH;CAYMAN ISLANDS;AOA;7726.238213399654;2024-12-13
ABDFH;BELIZE;COP;173294.7762066519;2024-12-13
ABDFH;GHANA;IQD;68718.02574724355;2024-12-13
ABDFH;DENMARK;SDG;3351.806836647791;2024-12-13
ABDFH;YEMEN;TRY;817.079286549946;2024-12-13
ABDFH;NEW ZEALAND;XAF;17036.492540205014;2024-12-13
ABDFH;VIET NAM;PAB;49.19193520275227;2024-12-13
ABDFH;SURINAME;NIO;1649.3171901513203;2024-12-13
LWZZb;LATVIA;NZD;7660.081551092096;2024-12-13
LWZZb;CANADA;NIO;468261.6831943547;2024-12-13
LWZZb;GUINEA;RUB;302896.11283798027;2024-12-13
LWZZb;MAURITANIA;CYP;6862.524546387697;2024-12-13
LWZZb;FRENCH POLYNESIA;XAF;5259482.390472615;2024-12-13
LWZZb;GUYANA;TND;16402.389590484712;2024-12-13
LWZZb;TONGA;MUR;86673.29089419381;2024-12-13
LWZZb;ARGENTINA;JOD;2061.4698507120343;2024-12-13
LWZZb;BRUNEI DARUSSALAM;XCD;30024.020631831616;2024-12-13
LWZZb;CHINA;UAH;320995.1398038347;2024-12-13
LWZZb;ETHIOPIA;GYD;1264095.5039897072;2024-12-13
LWZZb;MALAWI;BHD;3569.1098142219093;2024-12-13
LWZZb;ICELAND;CLP;8672390.157093996;2024-12-13
LWZZb;URUGUAY;INR;321946.5381957155;2024-12-13
LWZZb;BURUNDI;GBP;1556.4391681417726;2024-12-13
LWZZb;CYPRUS;TRY;174317.04574126925;2024-12-13
LWZZb;SYRIAN ARAB REPUBLIC;ETB;276902.15347955027;2024-12-13
LWZZb;BOTSWANA;TZS;21265132.713319365;2024-12-13
LWZZb;PHILIPPINES;SBD;87784.87869509784;2024-12-13
LWZZb;SWAZILAND;NIO;137077.72178426918;2024-12-13
AVWZb;THAILAND;LYD;54175.847586603515;2024-12-13
AVWZb;LATVIA;LAK;369486487.4043884;2024-12-13
AVWZb;CANADA;YER;3638401.2209112146;2024-12-13
AVWZb;SAUDI ARABIA;BBD;54970.56863145763;2024-12-13
AVWZb;ARGENTINA;TOP;45581.61455851812;2024-12-13
AVWZb;SEYCHELLES;SBD;217423.68504961405;2024-12-13
AVWZb;PAPUA NEW GUINEA;NGN;9717371.344978062;2024-12-13
AVWZb;NORWAY;TTD;133897.56419109768;2024-12-13
AVWZb;SUDAN;MGA;46626402.12691114;2024-12-13
AVWZb;UGANDA;JMD;3043161.8442433295;2024-12-13
AVWZb;VIET NAM;CLP;28154955.45488116;2024-12-13
AVWZb;ARGENTINA;SLL;78871651.16041327;2024-12-13
AVWZb;ETHIOPIA;TOP;37893.32098937872;2024-12-13
AVWZb;SURINAME;PKR;3051408.432040342;2024-12-13
AVWZb;GAMBIA;NZD;10273.888161326591;2024-12-13
AVWZb;UNITED ARAB EMIRATES;EUR;17142.325613372217;2024-12-13
AVWZb;DJIBOUTI;XPF;1648751.7873079262;2024-12-13
AVWZb;JAMAICA;BMD;150.24207016359907;2024-12-13
ABCKX;NORWAY;TZS;3661286.554718746;2024-12-13
ABCKX;BURUNDI;BOB;145371.7225263233;2024-12-13
ABCKX;PARAGUAY;TND;56549.62882424987;2024-12-13
ABCKX;TURKEY;BDT;607058.1594404535;2024-12-13
ABCKX;CAPE VERDE;ILS;12347.534410452128;2024-12-13
ABCKX;NICARAGUA;MWK;8977637.188882738;2024-12-13
ABCKX;ISRAEL;TND;64752.81572159476;2024-12-13
ABCKX;KENYA;MOP;93073.69326590803;2024-12-13
ABCKX;EGYPT;MVR;9826.406239705051;2024-12-13
ABCKX;SAMOA;GYD;3444122.3639193946;2024-12-13
ABCKX;HUNGARY;INR;334149.44939837593;2024-12-13
ABCKX;RWANDA;PEN;101291.30980561336;2024-12-13
BCVb3;COLOMBIA;SVC;2145.066418948667;2024-12-13
BCVb3;VENEZUELA;CAD;182.21816314253644;2024-12-13
BCVb3;PERU;CZK;34590.38109776181;2024-12-13
BCVb3;GUINEA;MUR;10632.013491649031;2024-12-13
BCVb3;MOZAMBIQUE;IQD;406439.0948559624;2024-12-13
BCVb3;SOMALIA;PGK;2327.201801986181;2024-12-13
BCVb3;ETHIOPIA;PES;107726.45659749927;2024-12-13
BCVb3;NEW ZEALAND;KYD;422.452888929241;2024-12-13
BCVb3;KUWAIT;BGN;1509.4086107930384;2024-12-13
BFLVW;LATVIA;EUR;4814.846856858872;2024-12-13
HVVWY;MADAGASCAR;VES;1181736.450103702;2024-12-13
HVVWY;ETHIOPIA;FJD;106541.70479927496;2024-12-13
HVVWY;TURKEY;AZN;28121.73694837523;2024-12-13
HVVWY;EGYPT;VES;546111.3775475941;2024-12-13
HVVWY;JAMAICA;RUB;3452286.4951389967;2024-12-13
HVVWY;BAHRAIN;MGA;78067686.15067461;2024-12-13
HVVWY;BOLIVIA;PAB;2441.2828352695465;2024-12-13
HVVWY;SOUTH AFRICA;ZMW;750377.3307194766;2024-12-13
HVVWY;PHILIPPINES;KES;6331922.06668076;2024-12-13
HVVWY;EGYPT;MWK;19839627.24747267;2024-12-13
HVVWY;SUDAN;HTG;6172458.65290574;2024-12-13
HVVWY;BRUNEI DARUSSALAM;BIF;26238248.303695224;2024-12-13
HVVWY;CYPRUS;NPR;1881581.4263606905;2024-12-13
HVVWY;MOZAMBIQUE;VUV;2483086.122536558;2024-12-13
HVVWY;LIBERIA;BHD;12453.935860158552;2024-12-13
HVVWY;ALBANIA;NZD;25794.83537096305;2024-12-13
CIJbc;ALBANIA;AOA;611085.1066615701;2024-12-13
CIJbc;MOZAMBIQUE;COP;5537361.467175548;2024-12-13
CIJbc;SAUDI ARABIA;KRW;1353588.3079306448;2024-12-13
CIJbc;BAHAMAS;MVR;12652.267613929656;2024-12-13
CIJbc;OMAN;MOP;3673.464549619525;2024-12-13
CIJbc;ALBANIA;IDR;9211353.537210288;2024-12-13
CIJbc;SWEDEN;STD;24717544.684780676;2024-12-13
CIJbc;SAMOA;BND;1297.5969902730742;2024-12-13
CIJbc;BRUNEI DARUSSALAM;BOB;15008.66076636662;2024-12-13
CIJbc;ANGOLA;FJD;641.3841130219481;2024-12-13
CIJbc;QATAR;AWG;223.9682424327489;2024-12-13
CIJbc;SIERRA LEONE;MMK;4071719.799976697;2024-12-13
CIJbc;BRAZIL;ARS;253572.7260372539;2024-12-13
CIJbc;CZECH REPUBLIC;OMR;35.89841119436292;2024-12-13
CIJbc;JAPAN;SLL;-224614.3169940201;2024-12-13
CIJbc;AZERBAIJAN;MRO;341309.0033835501;2024-12-13
CIJbc;MAURITANIA;RON;5549.672592928561;2024-12-13
CIJbc;CAPE VERDE;QAR;6677.766913434283;2024-12-13
FLLW2;ANGOLA;VES;78306.79636696968;2024-12-13
FLLW2;NICARAGUA;GYD;189865.34904455615;2024-12-13
EIM13;FRENCH POLYNESIA;IDR;277844560.7073839;2024-12-13
EIM13;TOGO;UYU;371013.1821507111;2024-12-13
EIM13;NETHERLANDS ANTILLES;GNF;306971.65600579686;2024-12-13
EIM13;CENTRAL AFRICAN REPUBLIC;PLN;83286.66242014428;2024-12-13
EIM13;MAURITANIA;CVE;1718254.9795754077;2024-12-13
EIM13;MYANMAR;HNL;73748.46906954235;2024-12-13
EIM13;EL SALVADOR;IQD;1408740.5395299096;2024-12-13
EIM13;SOMALIA;KZT;11076676.789229289;2024-12-13
MXXWc;SWAZILAND;CNY;128743.71581988236;2024-12-13
MXXWc;BOLIVIA;TWD;6572.6563714770855;2024-12-13
MXXWc;LIBYAN ARAB JAMAHIRIYA;SRD;154930.80857537885;2024-12-13
MXXWc;LIBERIA;NPR;2561941.252599439;2024-12-13
MXXWc;CROATIA;BHD;2092.019071500426;2024-12-13
MXXWc;COLOMBIA;BZD;5770.824832012095;2024-12-13
GGN13;THAILAND;ETB;230926.974697584;2024-12-13
GGN13;PARAGUAY;BDT;63509.59318762581;2024-12-13
GGN13;SOUTH AFRICA;UYU;193474.03892076568;2024-12-13
GGN13;VANUATU;CZK;78325.17069013853;2024-12-13
GGN13;KUWAIT;TWD;171329.1067623085;2024-12-13
GGN13;SOUTH AFRICA;BRL;60195.26632515047;2024-12-13
IJKWZ;BRAZIL;JMD;1349182.5270447864;2024-12-13
IJKWZ;MACAU;ETB;4139147.498606007;2024-12-13
IJKWZ;EL SALVADOR;SGD;86592.5311662085;2024-12-13
IJKWZ;HONG KONG;BIF;224061019.16120028;2024-12-13
IJKWZ;IRAN (ISLAMIC REPUBLIC OF);AOA;9494416.948867848;2024-12-13
IJKWZ;SOLOMON ISLANDS;JPY;5988424.6533997515;2024-12-13
IJKWZ;SWAZILAND;TTD;388452.3854412753;2024-12-13
IJKWZ;GUYANA;SZL;592596.3606784306;2024-12-13
IJKWZ;NETHERLANDS ANTILLES;MXN;2029433.6967894696;2024-12-13
IJKWZ;LATVIA;OMR;-365.6792627880661;2024-12-13
IJKWZ;MACAU;BWP;583304.6913380575;2024-12-13
IJKWZ;VANUATU;PEN;342597.13548996253;2024-12-13
AAKZb;MEXICO;BTN;814.485453630094;2024-12-13
AAKZb;BANGLADESH;PHP;82337.08174307787;2024-12-13
AAKZb;CROATIA;BIF;2086302.3131372824;2024-12-13
AAKZb;PERU;SZL;87652.75155191343;2024-12-13
AAKZb;PHILIPPINES;MAD;58608.7152931688;2024-12-13
AAKZb;SOUTH AFRICA;XOF;4641091.286842599;2024-12-13
AAKZb;OMAN;COP;26578891.982857607;2024-12-13
