Client;Country;Currency;Transaction;Date
BJJW1;RUSSIAN FEDERATION;NAD;572440.9722605773;2024-06-27
BJJW1;BRUNEI DARUSSALAM;EGP;992529.0598815442;2024-06-27
BJJW1;ISRAEL;LAK;468526338.9975502;2024-06-27
BJJW1;FRENCH POLYNESIA;CVE;3873573.926595625;2024-06-27
BJJW1;NICARAGUA;KRW;44659722.62733284;2024-06-27
BJJW1;CHINA;LAK;748881154.6177158;2024-06-27
BJJW1;CYPRUS;MVR;537891.1018582986;2024-06-27
BJJW1;EL SALVADOR;JPY;20113.11757695573;2024-06-27
BJJW1;NEPAL;UGX;12979424.74583284;2024-06-27
BJJW1;SWEDEN;JOD;17275.25284346509;2024-06-27
BJJW1;KAZAKHSTAN;LYD;60916.95701886222;2024-06-27
BJJW1;MOZAMBIQUE;WST;97976.95789899856;2024-06-27
BJJW1;MEXICO;BSD;18137.5522022701;2024-06-27
BJJW1;HONG KONG;MUR;2165792.582607157;2024-06-27
BJJW1;TUNISIA;XPF;5713810.058442902;2024-06-27
BJJW1;CAPE VERDE;MRO;4539702.9815915;2024-06-27
FLNWa;CANADA;BIF;6306184.144606248;2024-06-27
FLNWa;SOMALIA;MWK;3055438.132480529;2024-06-27
FLNWa;ROMANIA;NAD;43846.87644274313;2024-06-27
FLNWa;MEXICO;UAH;87320.59817695752;2024-06-27
FLNWa;POLAND;GNF;16053805.49243432;2024-06-27
FLNWa;SWITZERLAND;MRO;1500338.253947585;2024-06-27
FLNWa;BOTSWANA;LKR;1114703.070415386;2024-06-27
FLNWa;MOZAMBIQUE;BYR;19663079.38693244;2024-06-27
FLNWa;INDIA;UYU;173624.4501980357;2024-06-27
FLNWa;SAMOA;BYR;79712846.87074539;2024-06-27
FLNWa;SINGAPORE;NAD;70956.94348634266;2024-06-27
FLNWa;LAO PEOPLE'S DEMOCRATIC REP;ZMW;40913.56113073333;2024-06-27
FLNWa;SURINAME;MMK;3005166.921691893;2024-06-27
FLNWa;BULGARIA;GTQ;4674.54207079653;2024-06-27
FLNWa;GUYANA;AOA;1545495.539699061;2024-06-27
FLNWa;SINGAPORE;KZT;1944075.493005331;2024-06-27
CGJKY;CROATIA;RWF;2958583.889039489;2024-06-27
CGJKY;DOMINICA;RON;5416.071284276676;2024-06-27
CGJKY;ETHIOPIA;XOF;5716085.531451271;2024-06-27
CGJKY;KUWAIT;SVC;57933.0088068538;2024-06-27
CGJKY;SEYCHELLES;PAB;3232.114278461049;2024-06-27
CGJKY;BHUTAN;QAR;9903.830029343591;2024-06-27
CGJKY;TAIWAN, PROVINCE OF CHINA;RUB;427035.0505041296;2024-06-27
CGJKY;UGANDA;XOF;3594068.273322428;2024-06-27
CGJKY;CENTRAL AFRICAN REPUBLIC;ISK;699359.8438769924;2024-06-27
CIKXW;EGYPT;CRC;14683597.65773844;2024-06-27
CIKXW;DOMINICAN REPUBLIC;AUD;15951.81282112502;2024-06-27
EYaa3;ETHIOPIA;RUB;1064424.663090839;2024-06-27
EYaa3;LIBYAN ARAB JAMAHIRIYA;MYR;122464.6806480222;2024-06-27
EYaa3;SERBIA;SGD;31987.42814505488;2024-06-27
EYaa3;SAO TOME AND PRINCIPE;WST;74437.55061602371;2024-06-27
EYaa3;DJIBOUTI;INR;188222.2633499545;2024-06-27
EYaa3;MYANMAR;TZS;66408961.561986;2024-06-27
EYaa3;JAMAICA;SLL;603937304.0909634;2024-06-27
EYaa3;ZAMBIA;CVE;1868409.291993382;2024-06-27
EYaa3;JAPAN;PGK;2020.254712546032;2024-06-27
EYaa3;UGANDA;COP;18605366.29073694;2024-06-27
EYaa3;KOREA, REPUBLIC OF;LAK;556054625.3263129;2024-06-27
EYaa3;EURO;BOB;32934.08935789694;2024-06-27
EYaa3;MACAU;NOK;9331.090785370936;2024-06-27
EYaa3;MEXICO;VUV;3193098.628885245;2024-06-27
EYaa3;VENEZUELA;NIO;886758.143731667;2024-06-27
EYaa3;DOMINICAN REPUBLIC;KHR;30519601.17953664;2024-06-27
EYaa3;MALAWI;IQD;26376535.28286874;2024-06-27
EYaa3;CANADA;CNY;165440.6409039974;2024-06-27
EYaa3;BRAZIL;DZD;5181019.283636523;2024-06-27
EYaa3;IRAN (ISLAMIC REPUBLIC OF);TWD;264610.6644802979;2024-06-27
BFXZZ;AZERBAIJAN;TRY;10527.62128623603;2024-06-27
BFXZZ;SRI LANKA;SLL;77575008.44860111;2024-06-27
BFXZZ;ALGERIA;BOB;2978.550282500091;2024-06-27
BFXZZ;SEYCHELLES;MAD;73218.25606906289;2024-06-27
BFXZZ;GHANA;SRD;296243.2112721963;2024-06-27
BFXZZ;MALDIVES;FJD;29707.04314654369;2024-06-27
BFXZZ;SWITZERLAND;LVL;5835.674036739642;2024-06-27
CIV11;BURUNDI;MVR;46064.30603922734;2024-06-27
CIV11;ALBANIA;KRW;3209396.788952092;2024-06-27
CIV11;MALAWI;LAK;12571438.21384771;2024-06-27
CIV11;KOREA, REPUBLIC OF;GMD;104113.6018852472;2024-06-27
CIV11;KUWAIT;KWD;291.5956282746878;2024-06-27
CIV11;PAKISTAN;JPY;89376.92082162184;2024-06-27
CIV11;CYPRUS;AWG;608.7991155323461;2024-06-27
CIV11;TANZANIA, UNITED REPUBLIC OF;DZD;488019.6438125707;2024-06-27
CIV11;INDIA;RUB;55620.82986204706;2024-06-27
CIV11;ROMANIA;ARS;695478.4806816198;2024-06-27
CIV11;PERU;DOP;85370.31678005749;2024-06-27
BDDb2;LEBANON;SGD;20274.88861383052;2024-06-27
BDDb2;NEW ZEALAND;IQD;4875814.221433617;2024-06-27
BDDb2;BOTSWANA;BSD;5001.912685971854;2024-06-27
BDDb2;POLAND;TWD;387580.9179518298;2024-06-27
BDDb2;ALBANIA;JOD;1088.20302862477;2024-06-27
ABCDW;HUNGARY;PHP;104770.8894639325;2024-06-27
ABCDW;ISRAEL;ARS;43734.03470986964;2024-06-27
ABCDW;TUNISIA;LRD;514881.468105634;2024-06-27
ABCDW;BAHRAIN;UAH;37228.04086195961;2024-06-27
ABCDW;SRI LANKA;NPR;420.6252209268745;2024-06-27
ABCDW;HONDURAS;SOS;2121088.147004172;2024-06-27
ABCDW;ZIMBABWE;JOD;1735.530420865047;2024-06-27
ABCDW;TURKEY;KYD;837.444022027636;2024-06-27
ABCDW;BARBADOS;ZAR;34545.72843070226;2024-06-27
ABCDW;POLAND;CZK;22461.4850285287;2024-06-27
ABCDW;MALAYSIA;FJD;2876.577215531949;2024-06-27
ABCDW;MAURITANIA;XCD;8905.469460588089;2024-06-27
Ycc23;CAMBODIA;PKR;479080.4653747909;2024-06-27
Ycc23;SWAZILAND;BRL;6627.454407926594;2024-06-27
ILMNN;MACAU;AZN;13697.77110319715;2024-06-27
