Client;Country;Currency;Transaction;Date
ADGXX;MAURITIUS;IDR;59842793.26486476;2024-05-16
ADGXX;MAURITIUS;PYG;300128310.3271604;2024-05-16
ADGXX;BAHRAIN;CLP;54611620.75573903;2024-05-16
GKMYa;CENTRAL AFRICAN REPUBLIC;NAD;72071.88872679132;2024-05-16
BGNY1;TONGA;THB;16421.23362296753;2024-05-16
BGNY1;MOZAMBIQUE;MVR;13115.58436335166;2024-05-16
BGNY1;VENEZUELA;AUD;3222.239153869712;2024-05-16
BGNY1;ANGOLA;MAD;16762.97973235725;2024-05-16
BGNY1;MACAU;BND;3440.991073253334;2024-05-16
BGNY1;BERMUDA;TOP;2667.560457874891;2024-05-16
BGNY1;MADAGASCAR;EGP;19617.33907358439;2024-05-16
BGNY1;COLOMBIA;PHP;7739.952132201835;2024-05-16
BGNY1;COLOMBIA;MVR;27482.4953943353;2024-05-16
BGNY1;GHANA;MXN;41793.99575288243;2024-05-16
BGNY1;BOLIVIA;XAF;561850.3846728847;2024-05-16
BGNY1;NAMIBIA;NPR;393002.8653865556;2024-05-16
BGNY1;MAURITANIA;IDR;3461554.403404877;2024-05-16
BGNY1;NAMIBIA;MYR;3209.085133859103;2024-05-16
BGNY1;HUNGARY;BHD;283.7945673209186;2024-05-16
BGNY1;LEBANON;NOK;26761.16166323044;2024-05-16
IJLMb;MOROCCO;ISK;373473.8126794178;2024-05-16
IJLMb;MAURITIUS;PLN;10789.03322043677;2024-05-16
IJLMb;ZAMBIA;PYG;51069178.89460479;2024-05-16
IJLMb;NICARAGUA;MAD;11838.05719699197;2024-05-16
IJLMb;INDIA;MWK;6446718.372262944;2024-05-16
IJLMb;CAMBODIA;CNY;16691.75156287385;2024-05-16
IJLMb;HONG KONG;SBD;36189.28095956161;2024-05-16
IJLMb;KOREA, REPUBLIC OF;BRL;43210.05122377102;2024-05-16
IJLMb;SUDAN;GMD;470272.5747075502;2024-05-16
IJLMb;PAKISTAN;MMK;1250857.544039604;2024-05-16
IJLMb;VANUATU;MYR;10442.25941472394;2024-05-16
IJLMb;UNITED ARAB EMIRATES;KYD;2372.396067764475;2024-05-16
ACWc2;MALDIVES;BGN;14365.36294896219;2024-05-16
CIIXa;IRAN (ISLAMIC REPUBLIC OF);ZAR;35705.20590475407;2024-05-16
BBDaa;MAURITIUS;TWD;64412.14326930355;2024-05-16
BBDaa;ROMANIA;TWD;157100.7917308001;2024-05-16
BBDaa;BOTSWANA;INR;343617.8554496904;2024-05-16
BBDaa;SAUDI ARABIA;GTQ;22249.56576577233;2024-05-16
BBDaa;TURKEY;SZL;80824.02704497152;2024-05-16
BBDaa;MOZAMBIQUE;LAK;28388911.98178039;2024-05-16
BBDaa;THAILAND;RWF;3578099.781265835;2024-05-16
BBDaa;BULGARIA;PKR;631591.7637759398;2024-05-16
BBDaa;MACAU;LKR;1442101.93720699;2024-05-16
BBDaa;SAO TOME AND PRINCIPE;BSD;244.0548331351122;2024-05-16
BBDaa;MALAWI;ARS;142024.3094358392;2024-05-16
BBDaa;JAPAN;TND;14697.84490854365;2024-05-16
BBDaa;SUDAN;PYG;32816276.99294187;2024-05-16
BBDaa;CHILE;BYR;48188520.51992141;2024-05-16
BBDaa;VIET NAM;AUD;3910.125821196958;2024-05-16
BBDaa;BELIZE;BYR;58306253.3643628;2024-05-16
