Client;Country;Currency;Transaction;Date
AGJJY;SAMOA;KYD;5395.450907510678;2024-09-21
AGJJY;TOGO;YER;3132210.327237014;2024-09-21
AGJJY;SURINAME;IRR;160696829.448741;2024-09-21
AGJJY;SEYCHELLES;VND;271674042.4161243;2024-09-21
AGJJY;TURKEY;SAR;39500.34545650562;2024-09-21
AGJJY;UNITED KINGDOM;TWD;218412.0035586503;2024-09-21
AGJJY;BELARUS;NGN;703104.2316725721;2024-09-21
AGJJY;CHINA;TRY;62069.52973347923;2024-09-21
AGJJY;CROATIA;KZT;5356630.838869921;2024-09-21
AGJJY;SERBIA;CYP;1455.802313338612;2024-09-21
AGJJY;FRENCH POLYNESIA;VND;210962060.2045778;2024-09-21
AGJJY;SWEDEN;UGX;9799230.232458089;2024-09-21
AGJJY;HONG KONG;SDG;241675.021812092;2024-09-21
AGJJY;BANGLADESH;BSD;2247.725384881169;2024-09-21
GJLVX;LAO PEOPLE'S DEMOCRATIC REP;BBD;4551.214043242189;2024-09-21
GJLVX;JORDAN;HUF;2002198.15563171;2024-09-21
GJLVX;MAURITANIA;MYR;7662.318257717541;2024-09-21
GJLVX;MALAWI;STD;92637946.29274803;2024-09-21
GJLVX;SAUDI ARABIA;ANG;3668.713770144721;2024-09-21
GJLVX;SOUTH AFRICA;SLL;65344658.17259555;2024-09-21
GJLVX;CAYMAN ISLANDS;KWD;1646.647503529862;2024-09-21
GJLVX;INDIA;ANG;6285.207498934306;2024-09-21
GJLVX;MOZAMBIQUE;DZD;691374.1983193138;2024-09-21
GJLVX;CAPE VERDE;TRY;6590.559128131409;2024-09-21
MMMa1;VIET NAM;BYR;74688076.82008155;2024-09-21
MMMa1;MEXICO;UAH;287080.7952672871;2024-09-21
MMMa1;LIBYAN ARAB JAMAHIRIYA;AZN;26610.62089934216;2024-09-21
ABIIM;INDONESIA;JOD;3676.332909752635;2024-09-21
ABIIM;COLOMBIA;IDR;6990113.959848963;2024-09-21
ABIIM;LIBYAN ARAB JAMAHIRIYA;ANG;2253.148103039394;2024-09-21
ABIIM;FRENCH POLYNESIA;ARS;1152694.104201893;2024-09-21
ABIIM;SOUTH AFRICA;UAH;92976.23056542227;2024-09-21
ABIIM;SUDAN;UGX;2870416.644764553;2024-09-21
ABIIM;LATVIA;ETB;202444.1799338384;2024-09-21
ABIIM;FRENCH POLYNESIA;MYR;11660.36970566064;2024-09-21
JLVVZ;MAURITIUS;MWK;12696118.6183483;2024-09-21
JLVVZ;HUNGARY;ANG;28898.30056362861;2024-09-21
JLVVZ;MALAYSIA;TRY;111196.7066805382;2024-09-21
JLVVZ;INDIA;BGN;2708.196850089708;2024-09-21
JLVVZ;NIGERIA;CRC;10183118.40177948;2024-09-21
JLVVZ;SAO TOME AND PRINCIPE;BZD;38991.61128243228;2024-09-21
JLVVZ;EURO;UYU;244599.8284240562;2024-09-21
JLVVZ;DOMINICAN REPUBLIC;HRK;150088.0917665378;2024-09-21
JLVVZ;RUSSIAN FEDERATION;MVR;337154.0793578012;2024-09-21
JLVVZ;BOLIVIA;SEK;231878.6433819921;2024-09-21
JLVVZ;KENYA;NPR;2297574.127089137;2024-09-21
JLVVZ;SOLOMON ISLANDS;TZS;31110563.2393284;2024-09-21
JLVVZ;HONG KONG;UAH;415724.1783714819;2024-09-21
JLVVZ;JORDAN;JPY;2106796.222429696;2024-09-21
JLVVZ;CROATIA;ANG;18967.50335336507;2024-09-21
JLVVZ;LIBYAN ARAB JAMAHIRIYA;BMD;5492.184524112474;2024-09-21
JLVVZ;UGANDA;LBP;21398585.36874618;2024-09-21
BBBCZ;INDONESIA;AUD;426.8109759239496;2024-09-21
BBBCZ;SRI LANKA;BGN;1148.31292297601;2024-09-21
BBBCZ;EL SALVADOR;LKR;155204.1997858854;2024-09-21
BBBCZ;ANGOLA;THB;21959.254384021;2024-09-21
BBBCZ;PAPUA NEW GUINEA;PAB;581.9009283940931;2024-09-21
BBBCZ;TUNISIA;BSD;506.4288155008742;2024-09-21
BBBCZ;VIET NAM;BYR;8513748.093480472;2024-09-21
BBBCZ;SAO TOME AND PRINCIPE;SAR;1005.174279395909;2024-09-21
BBBCZ;SWITZERLAND;ILS;2485.213698292956;2024-09-21
BBBCZ;BANGLADESH;RSD;11403.95811722758;2024-09-21
BBBCZ;BRAZIL;BMD;546.562815333723;2024-09-21
BBBCZ;SURINAME;PES;129471.2566319913;2024-09-21
BBBCZ;NEPAL;KWD;144.067866460127;2024-09-21
BBBCZ;GUYANA;AUD;1145.174132832987;2024-09-21
BBBCZ;JAMAICA;XAF;201704.8804612964;2024-09-21
BBBCZ;MALDIVES;KYD;660.6879686563647;2024-09-21
BBBCZ;PAPUA NEW GUINEA;CHF;632.1082243862761;2024-09-21
BDFL1;GUYANA;AOA;525312.0873705951;2024-09-21
BDFL1;ARGENTINA;BRL;66.83613594244049;2024-09-21
BDFL1;THAILAND;NAD;11317.57940777719;2024-09-21
EKKa2;SAO TOME AND PRINCIPE;SVC;71656.35046019797;2024-09-21
EKKa2;MOROCCO;BBD;7790.617571351379;2024-09-21
EKKa2;MADAGASCAR;BDT;910959.1363119629;2024-09-21
EKKa2;BURUNDI;PYG;11313858.28716926;2024-09-21
EKKa2;DJIBOUTI;CHF;417.2092374781491;2024-09-21
EKKa2;EL SALVADOR;BYR;149315089.1386237;2024-09-21
HJJK1;GUYANA;ILS;2286.248192853699;2024-09-21
HJJK1;COSTA RICA;IDR;2325444.94657339;2024-09-21
HJJK1;TANZANIA, UNITED REPUBLIC OF;JOD;198.3330291824152;2024-09-21
HJJK1;ROMANIA;MZN;52634.43589091051;2024-09-21
HJJK1;BAHRAIN;MWK;618638.158599469;2024-09-21
HJJK1;SEYCHELLES;ILS;1998.435432664382;2024-09-21
HJJK1;VENEZUELA;TWD;21961.56310606951;2024-09-21
HJJK1;SUDAN;AUD;18.68577227271849;2024-09-21
HJJK1;VIET NAM;PKR;92506.93776707456;2024-09-21
HJJK1;SAUDI ARABIA;LRD;71480.00107147139;2024-09-21
HJJK1;VIET NAM;SGD;286.5238865170433;2024-09-21
HJJK1;ALGERIA;CLP;1071796.743289056;2024-09-21
HJJK1;ROMANIA;XOF;149856.541053341;2024-09-21
HJJK1;SAUDI ARABIA;BZD;-21.01111282221235;2024-09-21
