Client;Country;Currency;Transaction;Date
FILVY;VANUATU;BOB;8769.726814243826;2024-10-12
FILVY;SOMALIA;IQD;5510791.108044147;2024-10-12
FILVY;LATVIA;UGX;169291.1702393777;2024-10-12
FILVY;DJIBOUTI;UAH;93720.8942159039;2024-10-12
FILVY;BAHRAIN;TRY;12680.71538065521;2024-10-12
FILVY;TONGA;QAR;696.0726199302608;2024-10-12
FILVY;SUDAN;MMK;5243929.80061254;2024-10-12
EGJWa;ALBANIA;MRO;1296581.906860447;2024-10-12
EGJWa;QATAR;LAK;71697992.74201995;2024-10-12
EGJWa;KOREA, REPUBLIC OF;AOA;2695012.905631392;2024-10-12
EGJWa;VIET NAM;MGA;27715404.87489993;2024-10-12
EGJWa;HONG KONG;HRK;15192.53179953732;2024-10-12
EGJWa;ISRAEL;HRK;26150.54941665041;2024-10-12
EGJWa;ISRAEL;ZAR;37536.36986737264;2024-10-12
EGJWa;EL SALVADOR;GYD;1909805.949543644;2024-10-12
EGJWa;GUYANA;YER;2852791.112122464;2024-10-12
EGJWa;ISRAEL;HUF;2172537.416540814;2024-10-12
EGJWa;IRAN (ISLAMIC REPUBLIC OF);SOS;276202.4672712541;2024-10-12
EGJWa;OMAN;ETB;585948.7983814909;2024-10-12
EGJWa;BERMUDA;MYR;43174.289717368;2024-10-12
EGJWa;CYPRUS;BBD;15733.0971030386;2024-10-12
ILXZ1;GUATEMALA;CVE;26566.04379770384;2024-10-12
CEFJW;FIJI;PLN;920.7635694383956;2024-10-12
CEFJW;LEBANON;TND;4491.2567922125;2024-10-12
CEFJW;TUNISIA;ILS;7690.019750805332;2024-10-12
CEFJW;MOZAMBIQUE;SYP;1400130.444073869;2024-10-12
EIJYb;NETHERLANDS ANTILLES;RSD;266832.7376698347;2024-10-12
EIJYb;ICELAND;MZN;402451.6205214259;2024-10-12
EIJYb;UNITED KINGDOM;VND;54182837.95580034;2024-10-12
EIJYb;MAURITANIA;MWK;4456890.365734557;2024-10-12
EIJYb;FIJI;ILS;10877.82747275103;2024-10-12
EIJYb;GUYANA;AOA;1148888.776123333;2024-10-12
EIJYb;TONGA;BGN;12814.82604782304;2024-10-12
EIJYb;ARUBA;NIO;24557.4715091563;2024-10-12
EIJYb;EGYPT;SYP;1719217.805478259;2024-10-12
EIJYb;POLAND;MZN;206775.5001767927;2024-10-12
EIJYb;BURUNDI;RON;18840.47679108247;2024-10-12
EIJYb;SWEDEN;OMR;371.7731198615612;2024-10-12
EIJYb;CYPRUS;SAR;2253.832641897063;2024-10-12
GHY13;PAKISTAN;NIO;174278.6610470694;2024-10-12
CFJJN;ETHIOPIA;GYD;257380.3916632223;2024-10-12
CFJJN;KUWAIT;BOB;21244.23286884434;2024-10-12
CFJJN;LEBANON;PAB;1345.304498202677;2024-10-12
CFJJN;ARGENTINA;CNY;10479.11720663861;2024-10-12
CFJJN;ROMANIA;DOP;171936.5692584184;2024-10-12
CFJJN;MALDIVES;EUR;2859.181784206595;2024-10-12
CFJJN;MYANMAR;UAH;93737.1876298072;2024-10-12
CFJJN;SURINAME;NOK;4471.047630644573;2024-10-12
CFJJN;KOREA, REPUBLIC OF;KES;126287.6841687322;2024-10-12
CFJJN;KAZAKHSTAN;TRY;48903.86425931284;2024-10-12
CFJJN;RUSSIAN FEDERATION;BZD;2336.531220783726;2024-10-12
CFJJN;GUINEA;PHP;174320.6248267848;2024-10-12
CFJJN;LATVIA;VUV;179349.9035030713;2024-10-12
CFJJN;ANGOLA;TRY;55046.49318422167;2024-10-12
CFJJN;SAO TOME AND PRINCIPE;SYP;145810.3853141794;2024-10-12
CFJJN;CHINA;SOS;452124.1470640177;2024-10-12
DXWbb;TUNISIA;BRL;48976.42392668191;2024-10-12
DXWbb;CZECH REPUBLIC;GTQ;52373.52916440751;2024-10-12
DXWbb;BHUTAN;ZAR;84501.2723815867;2024-10-12
DXWbb;EURO;KES;1183025.261249477;2024-10-12
DXWbb;GUINEA;UAH;68908.96985732159;2024-10-12
DXWbb;SEYCHELLES;AWG;13009.51043115068;2024-10-12
DXWbb;PARAGUAY;GTQ;75515.86021300599;2024-10-12
DXWbb;PARAGUAY;SLL;23326901.24334221;2024-10-12
DXWbb;ISRAEL;AUD;2848.046079122447;2024-10-12
DXWbb;IRAN (ISLAMIC REPUBLIC OF);MUR;112232.3317071596;2024-10-12
DXWbb;HUNGARY;QAR;23255.71779657191;2024-10-12
DXWbb;TURKEY;XCD;6641.974107027503;2024-10-12
DXWbb;CZECH REPUBLIC;HUF;3585900.878626947;2024-10-12
DXWbb;POLAND;IRR;70405897.98200524;2024-10-12
DXWbb;SIERRA LEONE;COP;41075888.21639258;2024-10-12
DXWbb;SURINAME;MUR;271628.9647150661;2024-10-12
DXWbb;BAHRAIN;NIO;105943.135474328;2024-10-12
VVXZ1;NORWAY;JMD;121527.3085958072;2024-10-12
VVXZ1;KUWAIT;VUV;35487.07458635127;2024-10-12
VVXZ1;UNITED KINGDOM;VUV;72293.81726076834;2024-10-12
VVXZ1;GHANA;BRL;380.2998583948821;2024-10-12
VVXZ1;BULGARIA;HKD;363.1818281973726;2024-10-12
VVXZ1;UGANDA;BBD;730.9012660366992;2024-10-12
VVXZ1;COLOMBIA;BWP;8064.876503446572;2024-10-12
VVXZ1;EL SALVADOR;AED;1280.804015067861;2024-10-12
VVXZ1;GUATEMALA;MVR;12535.68101245915;2024-10-12
VVXZ1;MALDIVES;HNL;8898.750112226408;2024-10-12
BHMYb;ARGENTINA;GYD;338822.0295146075;2024-10-12
BHMYb;AZERBAIJAN;PKR;426497.6445876533;2024-10-12
BHMYb;AUSTRALIA;LKR;88303.48771220622;2024-10-12
BHMYb;COSTA RICA;BSD;3270.414977627494;2024-10-12
BHMYb;ISRAEL;BHD;603.6450142450728;2024-10-12
BHMYb;IRAQ;MUR;80115.26865593424;2024-10-12
BHMYb;ALGERIA;PGK;4550.472380048789;2024-10-12
BHMYb;LIBYAN ARAB JAMAHIRIYA;NPR;50562.17019626076;2024-10-12
BHMYb;CHILE;BOB;13895.09213006611;2024-10-12
BHMYb;ANGOLA;XCD;6832.099071381012;2024-10-12
BHMYb;DJIBOUTI;SOS;867722.0610764512;2024-10-12
GMYbc;GUINEA;GTQ;48963.94695257896;2024-10-12
GMYbc;CZECH REPUBLIC;RSD;586207.5664385702;2024-10-12
BJNY3;SURINAME;FJD;68.90908681213566;2024-10-12
HXWWb;RWANDA;AOA;2403494.274975337;2024-10-12
HXWWb;TOGO;TWD;231157.2671542834;2024-10-12
HXWWb;CHINA;PEN;38326.14736500312;2024-10-12
HXWWb;CZECH REPUBLIC;STD;192261406.9233347;2024-10-12
HXWWb;CROATIA;VND;330076516.4996334;2024-10-12
HXWWb;ISRAEL;GNF;119744188.925593;2024-10-12
HXWWb;SAUDI ARABIA;GTQ;36934.58462675296;2024-10-12
BHHZb;YEMEN;BIF;430888.8985999413;2024-10-12
BHHZb;ALBANIA;HNL;58605.67204817988;2024-10-12
BHHZb;JAPAN;BHD;2221.005989921782;2024-10-12
BHHZb;CAPE VERDE;PEN;390.6853974918446;2024-10-12
BHHZb;LAO PEOPLE'S DEMOCRATIC REP;KHR;23093815.49132976;2024-10-12
BHHZb;HAITI;CHF;6882.063814715153;2024-10-12
BHHZb;PAPUA NEW GUINEA;DJF;1084022.793264911;2024-10-12
BHHZb;MACAU;BGN;8205.064794635751;2024-10-12
EHXZ3;ETHIOPIA;LKR;3901262.579157585;2024-10-12
EHXZ3;PERU;CYP;3933.605450490459;2024-10-12
EHXZ3;TAIWAN, PROVINCE OF CHINA;JOD;2245.088605630324;2024-10-12
EHXZ3;FIJI;MUR;48963.2972012887;2024-10-12
EHXZ3;CANADA;GYD;1031775.356326299;2024-10-12
EHXZ3;IRAQ;GBP;6718.375032100999;2024-10-12
EHXZ3;AUSTRALIA;BTN;12426.89062284098;2024-10-12
ELWbc;TURKEY;LRD;8406553.616996966;2024-10-12
ELWbc;DJIBOUTI;BHD;1464.890891014513;2024-10-12
ELWbc;ALBANIA;UAH;2963785.817115336;2024-10-12
ELWbc;ZIMBABWE;MOP;103468.7520909406;2024-10-12
ELWbc;SAUDI ARABIA;BSD;68744.68617899585;2024-10-12
ELWbc;VENEZUELA;KHR;238643741.2777689;2024-10-12
ELWbc;MAURITANIA;MOP;98523.07589036733;2024-10-12
ELWbc;COSTA RICA;KES;2214518.99063485;2024-10-12
ELWbc;OMAN;BBD;-1052.503733749789;2024-10-12
ELWbc;AUSTRALIA;SCR;281680.915950228;2024-10-12
ELWbc;URUGUAY;SGD;42665.29365070488;2024-10-12
ELWbc;VENEZUELA;MMK;52995235.22605058;2024-10-12
ELWbc;BRUNEI DARUSSALAM;BRL;33684.16672917274;2024-10-12
ELWbc;SOMALIA;GBP;16240.3933362826;2024-10-12
ELWbc;ZIMBABWE;SVC;312128.0901308706;2024-10-12
HVVXZ;SAMOA;INR;69453.15693071;2024-10-12
HVVXZ;IRAQ;BYR;54150695.38156018;2024-10-12
HVVXZ;INDIA;INR;152407.4882928103;2024-10-12
HVVXZ;EL SALVADOR;MZN;138331.6605449361;2024-10-12
HVVXZ;BAHRAIN;SDG;149524.9424435081;2024-10-12
HVVXZ;SAMOA;HUF;805740.038182786;2024-10-12
